id,yield
17154,5423.626157320379
17155,5274.9312350807595
17156,4029.904329659064
17157,7075.333432337785
17158,4865.523727978602
17159,6513.455637098766
17160,5765.441742545314
17161,6650.712999641311
17162,6558.012384916009
17163,4129.121909138774
17164,6428.896365218746
17165,5885.638412161314
17166,8040.81147834379
17167,7259.598033467665
17168,6450.097649099948
17169,7560.050921699601
17170,5445.693922601777
17171,3669.8162836696347
17172,5440.39769805002
17173,7616.092210615935
17174,3763.0618213241446
17175,4174.866662540104
17176,5736.160241002795
17177,6346.893871665551
17178,6547.817009623011
17179,7447.493247907868
17180,6493.005923913466
17181,7556.659236289603
17182,7060.607553584842
17183,4894.158006624353
17184,3487.931170252377
17185,4969.984318592684
17186,6875.09597029359
17187,3630.471307480406
17188,5015.935340191361
17189,5812.059564136042
17190,5819.9160054773865
17191,7375.823417855288
17192,4971.12575986804
17193,7375.182659272516
17194,4881.587677387597
17195,6219.1318523531245
17196,3920.357988591029
17197,4641.533516844681
17198,7344.945768248325
17199,6610.093491064964
17200,5360.233086326023
17201,7256.599084104393
17202,5653.752015793962
17203,6794.403057011302
17204,4085.560819296882
17205,8279.54683838659
17206,5768.356588802188
17207,4095.384725303611
17208,8107.222931247768
17209,5671.585201849832
17210,5931.037369823503
17211,5729.364399628343
17212,5975.81860708021
17213,5786.407229634237
17214,6548.307279113282
17215,4359.247573476072
17216,8174.96584259185
17217,7597.5061214255165
17218,7071.941414115156
17219,4427.864775752969
17220,5652.138766596144
17221,5334.134075683032
17222,7394.86941585916
17223,7356.754356160472
17224,6266.726627795657
17225,4680.244392897837
17226,6760.003947242619
17227,6997.246670576715
17228,7350.525705734615
17229,5502.548630699268
17230,5507.539023172636
17231,7889.3053213663925
17232,6510.9366325038745
17233,7371.87048501092
17234,6806.750395651063
17235,7109.595371279755
17236,4189.500294451386
17237,7110.441099032303
17238,3519.5373344301697
17239,4834.903124290831
17240,5388.756975600998
17241,7319.033053424706
17242,5804.8239794192295
17243,5249.8738378934
17244,6896.963462666193
17245,7429.627489734778
17246,4576.297436111927
17247,5476.085654711223
17248,5868.558995141682
17249,4915.418795742738
17250,7115.818138377145
17251,4638.7696709748725
17252,8455.16933209931
17253,7480.706191058359
17254,7330.651567982496
17255,3753.0264196316593
17256,5660.613898957558
17257,6801.231644543395
17258,4668.750086384892
17259,5105.023743154452
17260,6232.112010990483
17261,7128.038399580684
17262,4765.672245936496
17263,5581.80108262581
17264,5037.5406618056695
17265,5563.679584383353
17266,3188.58592772125
17267,7145.891608873007
17268,5904.458898826855
17269,6254.6775230901285
17270,4652.66690875004
17271,4159.653369927494
17272,7495.075391886156
17273,6514.940362346919
17274,7565.959080010642
17275,3418.6392807049187
17276,5357.265862278431
17277,6596.361583263656
17278,3500.742387147434
17279,7116.27577603848
17280,6126.866397097209
17281,5618.4057538600055
17282,6282.0072464038485
17283,6705.018639839272
17284,4896.930593673354
17285,3413.6635725511555
17286,4632.842080433507
17287,3847.5373883738935
17288,4559.23862970619
17289,7389.528976747982
17290,6377.149249106208
17291,6075.619839310245
17292,7377.3245859077515
17293,6657.4401970673825
17294,5191.460048600692
17295,5560.219384790305
17296,5341.075065278941
17297,5364.878899013119
17298,4764.390217061949
17299,5785.917264264386
17300,5555.979816070514
17301,6650.608513201179
17302,6571.22636680454
17303,6668.233233159661
17304,6461.028789102469
17305,6693.455199843357
17306,7134.936923768924
17307,3545.87812575318
17308,5427.449120203503
17309,7532.846856411244
17310,7484.421013009183
17311,7333.891389951066
17312,7577.294807394782
17313,5114.007886657435
17314,5545.187497071598
17315,7623.771290447512
17316,7135.627577604864
17317,7368.008324647872
17318,5174.266364493654
17319,7687.107473600117
17320,6255.887978572942
17321,5116.956682776205
17322,4254.419449002321
17323,6174.455996327417
17324,3558.8209194193487
17325,6448.191203988059
17326,8103.626636339334
17327,3536.090238353006
17328,6349.262338772814
17329,5667.695061463472
17330,7639.809474632122
17331,7325.54351646206
17332,6547.859986990186
17333,4737.702477207876
17334,7314.776193591089
17335,4231.402524452379
17336,5114.373658140094
17337,8293.255159350314
17338,6415.90335002717
17339,7516.141570705619
17340,5367.320561613991
17341,6417.903621478699
17342,4853.7666764199885
17343,7377.424410964657
17344,5975.889607126305
17345,6995.587981305377
17346,5394.129999394678
17347,7154.452022133615
17348,6077.240436666314
17349,6261.609159506464
17350,2643.018974534258
17351,7397.413634523229
17352,5536.244716705195
17353,6000.729386806851
17354,6322.137688451957
17355,6858.831607598852
17356,8053.201511798917
17357,5908.176029567277
17358,5701.915137993079
17359,5528.547552326828
17360,5716.426603099118
17361,5470.391362939775
17362,7487.897964316574
17363,2746.4830466265075
17364,4316.124209228832
17365,6837.536342448541
17366,4296.69035467059
17367,6260.91499860901
17368,7554.193330253645
17369,6034.192798249991
17370,5543.959053928438
17371,5026.253780804608
17372,7413.026830974764
17373,5615.032971882345
17374,8360.452121367969
17375,3531.502594385716
17376,6661.381488126179
17377,5757.7154491841675
17378,6489.009782120102
17379,6522.65307243547
17380,8080.179344456326
17381,7012.667589101444
17382,7682.955752025358
17383,6183.978512234527
17384,7371.2207040364065
17385,6825.2174623793335
17386,5327.4493459102305
17387,5614.228227629413
17388,6764.438795897772
17389,6647.393524981412
17390,5918.745261493951
17391,5784.165439704695
17392,7015.805584108022
17393,6055.102268427063
17394,5980.446318950205
17395,3409.4923419489883
17396,7131.849603851743
17397,7413.910205041495
17398,7430.035595704052
17399,6287.389504435581
17400,4236.759127291045
17401,5095.444981148927
17402,5104.347785252132
17403,4808.931930436911
17404,4741.97896307614
17405,6609.2404958330335
17406,5367.202201504205
17407,7152.818481778605
17408,6229.958274521244
17409,7058.0535321429825
17410,5588.276665319001
17411,4888.359051651033
17412,5395.540998416555
17413,3330.101791630249
17414,4160.503615975544
17415,7390.618001172861
17416,4930.613912524496
17417,5117.850978720304
17418,3615.8004007002073
17419,7541.32608545919
17420,7097.1950709162775
17421,4231.075541163279
17422,6556.89483380554
17423,7380.632402167236
17424,8175.815502294383
17425,5493.837499878314
17426,6367.269949483908
17427,3286.445665264285
17428,5410.963652533286
17429,8321.46626258298
17430,6940.958271426265
17431,5974.746478267318
17432,5698.4291355078285
17433,7417.5046758843555
17434,4682.880004139277
17435,6638.806764554713
17436,7518.206062862147
17437,6561.734995294636
17438,7089.025953109482
17439,6985.2777261660585
17440,6218.58599125199
17441,6951.4129082392155
17442,5414.527732932753
17443,5790.710717663939
17444,6470.723871607569
17445,5318.311732549581
17446,7327.224118045226
17447,5254.41791145217
17448,7760.57247001566
17449,7054.429649240687
17450,4670.83222335096
17451,5395.724035609593
17452,6985.206832676654
17453,5458.699531202294
17454,4572.9347820600915
17455,4021.100684094659
17456,5759.078900408158
17457,6469.313355483023
17458,6482.028669190462
17459,3492.5985130704285
17460,5382.829677036289
17461,3549.230357260382
17462,4503.177199749163
17463,5033.604611972233
17464,6639.210183801401
17465,5057.04658254887
17466,4052.06785030148
17467,6348.328752601446
17468,7385.503730859182
17469,6999.666715805564
17470,6519.5153529080535
17471,5288.071379317214
17472,5633.748551039239
17473,6313.114112400174
17474,6318.233235107351
17475,5698.478527485632
17476,6648.573544535812
17477,5456.556667773441
17478,4497.330386010971
17479,6892.216892431501
17480,5104.194384467479
17481,6698.235394445681
17482,7810.347626113436
17483,3694.102916091984
17484,6329.052762912569
17485,7094.511267942249
17486,7835.216426704826
17487,6875.105692697263
17488,7960.668436088182
17489,4295.902359079139
17490,2558.9725945734326
17491,5674.83764491446
17492,5211.14964549849
17493,7721.5738114736305
17494,5811.670804311704
17495,5643.417335213744
17496,4709.985416606722
17497,7566.065367360433
17498,5638.8205575160155
17499,5562.2105799003175
17500,6252.76956043261
17501,7275.506616268995
17502,7380.657873460057
17503,4453.972785568921
17504,7379.891069738519
17505,6310.788314891596
17506,7426.349158326992
17507,4352.990399518431
17508,4603.559177111755
17509,5727.539499387858
17510,3635.6319636189774
17511,4183.581169664543
17512,6251.493601572163
17513,3883.629525283167
17514,7460.507184715094
17515,6256.35762046099
17516,3985.3887492101035
17517,6151.835926972258
17518,8265.030151473233
17519,5708.984827082166
17520,7369.284469341805
17521,8328.976288545258
17522,5862.260358106616
17523,5502.3055823282375
17524,3361.5279976478023
17525,7827.892153012371
17526,5926.330318269757
17527,7028.558048011642
17528,5416.713524331031
17529,7656.395196981329
17530,6697.444723881602
17531,5646.014736042689
17532,4915.846109139873
17533,6857.28888728936
17534,6010.942741685859
17535,6245.135042412324
17536,7188.944298564818
17537,6322.870906589632
17538,4130.249773824908
17539,6108.198439981596
17540,6270.650408192498
17541,7205.4007746319485
17542,7389.757343795455
17543,5521.6347102343825
17544,4635.626019362421
17545,7317.102112161261
17546,6972.496867795122
17547,4279.624380024423
17548,5044.519601661959
17549,4405.153288594856
17550,4341.343397673619
17551,6677.466582621903
17552,3324.2994982701143
17553,8135.569812727512
17554,5505.400941265682
17555,6486.929844051989
17556,4495.723667161772
17557,7042.011727602467
17558,3789.264435831556
17559,4893.4497526386485
17560,5999.847576050478
17561,8055.932584752594
17562,7792.613347344621
17563,4291.49232276097
17564,5412.785516225989
17565,5479.375085022237
17566,5364.913374801615
17567,4331.892190796206
17568,6346.020957731457
17569,3033.5531812771483
17570,4894.599741454408
17571,6883.495154450528
17572,7374.400556235799
17573,7359.657083498525
17574,5057.553276802208
17575,6814.613662430982
17576,6249.619728947124
17577,6220.105353620735
17578,5848.026694846503
17579,6471.1900424077285
17580,7378.1247927108125
17581,6482.704846521557
17582,7714.182551465564
17583,5526.327056750528
17584,6979.3963232218475
17585,3761.6442439809634
17586,5534.176759669919
17587,6553.777764648141
17588,6534.519467239156
17589,7492.016105294076
17590,7150.8228879891785
17591,5612.508342086929
17592,7541.2331361186925
17593,6986.495222770292
17594,5340.512114839951
17595,5411.132569284051
17596,6192.171044505585
17597,4307.076783390973
17598,5951.198398019412
17599,6264.459491069462
17600,8335.253440259234
17601,7941.026083244204
17602,5499.035097304202
17603,5048.1065549592295
17604,5158.628126772973
17605,4077.244727729175
17606,4095.645729460807
17607,7968.784870538558
17608,7564.95368533424
17609,6646.355242551032
17610,6598.262795093806
17611,5450.341939869318
17612,4909.632935708267
17613,3888.395650794732
17614,3874.4874965534323
17615,7611.0222913889365
17616,7471.212705521947
17617,4354.505423198843
17618,2734.2274297007184
17619,5545.249652692384
17620,6740.574675248045
17621,7553.600803127171
17622,6985.753711182674
17623,4358.9185428029605
17624,6179.548179351763
17625,7347.004777250067
17626,6439.428630340847
17627,4002.466862311486
17628,5388.190899736388
17629,6172.765867694477
17630,7280.640860042276
17631,8278.067779698815
17632,3410.430696719704
17633,6942.39892485712
17634,5930.068407391996
17635,7366.935196103168
17636,6285.239486165668
17637,5857.611944054607
17638,5953.637897809961
17639,4857.715780955085
17640,4376.681106808026
17641,6657.377715127469
17642,6720.572674273898
17643,6375.338863067794
17644,4509.544018428206
17645,4990.433985319231
17646,6640.26117600514
17647,6058.2697002614495
17648,7081.174528999474
17649,7520.817424354791
17650,2826.37341939004
17651,6558.6359204032
17652,4532.520214811066
17653,8134.297322323392
17654,8209.938366099866
17655,6361.651459470233
17656,6190.133400345373
17657,4933.257265931086
17658,5380.895898706875
17659,6375.246491711028
17660,6538.298146484229
17661,3419.670244863738
17662,4173.74630357701
17663,6502.746629989587
17664,5492.466663369352
17665,5015.999129680808
17666,4172.70356536294
17667,7488.146113350576
17668,5766.667311628144
17669,5445.312083708715
17670,6675.52350988311
17671,8187.594117432552
17672,5980.392669064862
17673,7786.249842377911
17674,4330.238277322245
17675,5714.2736061171
17676,8032.270314915727
17677,5449.452394171278
17678,6701.75596764086
17679,6195.416201565169
17680,7161.995632656918
17681,7354.430552184215
17682,7196.189838095067
17683,7006.462420851372
17684,4818.984811283986
17685,5507.558323903087
17686,5767.430735364158
17687,6250.277934208866
17688,7013.506182381565
17689,6945.686284506447
17690,5784.45123061275
17691,7407.481014863527
17692,4387.766524015011
17693,7371.662125075143
17694,5131.110044843356
17695,7197.330825919903
17696,7549.395848296185
17697,6822.206466625786
17698,7848.296767252575
17699,7484.233472950308
17700,7208.476209726922
17701,4419.43192625731
17702,4116.671952814595
17703,5792.062850758198
17704,5115.086358309087
17705,5778.367575666946
17706,5762.6013168048175
17707,4174.849053242105
17708,5679.881193172177
17709,6227.375322760724
17710,5488.739099082118
17711,5049.552985483631
17712,6928.5965842253345
17713,4200.109339476269
17714,6232.582043172674
17715,7026.894163290638
17716,7516.0587225291665
17717,7151.044382167934
17718,4372.660237661735
17719,3613.5748910524208
17720,7271.802471735943
17721,6348.428133623356
17722,5933.284054497984
17723,4488.91565004735
17724,7382.910466847118
17725,5205.053210577364
17726,7424.334181030857
17727,2880.289156976272
17728,7492.719648717984
17729,7031.824931327317
17730,7010.216356565426
17731,4333.488300296544
17732,8211.817101745284
17733,5798.5631776272
17734,6029.3741687273105
17735,5045.9345207590995
17736,5313.164290867818
17737,4357.730042894329
17738,6066.466399235325
17739,4704.557413848372
17740,7058.30661004755
17741,5596.334099434732
17742,6720.69244401499
17743,4488.5209711107545
17744,4205.243769971296
17745,6464.0993137413325
17746,5806.549823863677
17747,6460.646484340237
17748,6721.163473130757
17749,4222.118889326962
17750,5641.222015241359
17751,5786.847679438686
17752,7234.60867956199
17753,5689.448257984485
17754,6669.868774826531
17755,6661.0783468902855
17756,7316.313218888231
17757,4337.906158079248
17758,5677.039210080552
17759,7581.297356553343
17760,4764.999353499599
17761,5509.243517715042
17762,5354.412973533913
17763,6829.290754120522
17764,6309.653421279108
17765,7343.5697966873695
17766,6601.939981793242
17767,7256.455924747595
17768,7382.109931183861
17769,6963.158042003439
17770,6756.68104420752
17771,5156.6697190385285
17772,2988.610491288137
17773,7472.756229657372
17774,6892.57547022465
17775,3146.647052511652
17776,7829.104773027304
17777,6745.130086495697
17778,2584.3135252441652
17779,4006.705640313611
17780,4750.92503397972
17781,4201.268041908072
17782,7721.555515393114
17783,4126.101686545522
17784,7045.279654909007
17785,6129.438594701139
17786,4939.994608847772
17787,4585.900060550519
17788,6366.695117976207
17789,7645.260792090362
17790,8298.530510015364
17791,4663.448423823025
17792,7366.288671807845
17793,7201.620629052645
17794,4159.748928211976
17795,5593.684127708966
17796,4603.562687136204
17797,6335.136174754831
17798,7407.071683988592
17799,7567.244307453986
17800,8306.397484922216
17801,7488.645896391702
17802,3733.656838281607
17803,4053.3630092055046
17804,3648.9108914873564
17805,6215.428055694162
17806,5896.589086600947
17807,6803.708916987136
17808,6674.442432783092
17809,7372.559881490227
17810,6394.319132048106
17811,6671.758394102732
17812,4799.33215272537
17813,5610.02659396696
17814,5824.675111757313
17815,5608.831976919052
17816,6608.129619217545
17817,6706.943595637534
17818,5559.0137198204175
17819,7591.310949860878
17820,5801.812036598224
17821,4010.062136937405
17822,6316.602099851141
17823,6877.718905363204
17824,7770.926620225124
17825,5531.362303710593
17826,6763.641749233509
17827,5725.811427317835
17828,4356.079718397324
17829,6794.282156078463
17830,6259.3271387296845
17831,7830.368436743141
17832,4654.362775421642
17833,5690.906543320542
17834,6980.316824673317
17835,7715.321388436717
17836,7195.57581872104
17837,4468.669810786184
17838,6205.30173466799
17839,7691.571639657688
17840,5627.923328251234
17841,6938.813554097774
17842,5842.610742505859
17843,4858.1780255362255
17844,3323.874551117448
17845,5349.966420783003
17846,6267.046665974439
17847,5364.787932487137
17848,4139.428792583033
17849,4724.58098774574
17850,4569.446733300482
17851,6927.973680300821
17852,4188.299763412943
17853,5285.691443124311
17854,6087.4553382063095
17855,7448.427554116189
17856,7315.189332317277
17857,7850.629331171053
17858,7442.44974308404
17859,7351.287609712322
17860,5733.971843970429
17861,5444.446695094308
17862,7319.058487703282
17863,4242.913204021285
17864,3509.35080033433
17865,7351.187845645865
17866,7456.478602042128
17867,6499.893604909845
17868,7210.9085351375725
17869,6555.062747350399
17870,4779.881741498651
17871,6560.08498030685
17872,7723.421973522192
17873,4637.327027122969
17874,7410.995581604531
17875,7419.130802296554
17876,6613.966698824242
17877,5654.521147028224
17878,3710.4932845850644
17879,5626.632733394468
17880,5664.9198759312185
17881,7528.8370920470215
17882,6823.092650191946
17883,7391.906156949069
17884,7052.157228854092
17885,4350.476543178293
17886,3204.7288135402423
17887,6225.559737533499
17888,6626.839780644169
17889,7266.778148028178
17890,6385.49707715994
17891,4915.72921085763
17892,6715.741583839925
17893,5637.256010421936
17894,3628.0297865792613
17895,7341.921185910655
17896,3776.2973449595397
17897,2587.898307504264
17898,4260.401773263173
17899,3543.099086245608
17900,4511.502098299673
17901,7710.4926843800895
17902,4758.413997818032
17903,7174.37931589446
17904,7323.350512912851
17905,5446.228852087569
17906,4048.621683659569
17907,3386.078069064359
17908,6647.726390580611
17909,4770.691154183345
17910,6152.5955761174755
17911,7495.791438220394
17912,4565.960997589941
17913,5224.191200985976
17914,4442.68423233308
17915,4823.67801693974
17916,6694.238665245636
17917,6574.731137785518
17918,3166.026329917247
17919,5468.6987802757
17920,6007.739358937798
17921,5196.1316420778785
17922,6580.530417107064
17923,5581.651399134896
17924,5004.72590116924
17925,6536.95482851116
17926,6554.461011519244
17927,6513.498645359222
17928,7272.300158699161
17929,6216.64179228238
17930,6591.325564259682
17931,5461.827147733396
17932,5062.760946315
17933,4485.810387517311
17934,3466.1146564627907
17935,4017.3528951951926
17936,5570.535607162148
17937,6870.506351022576
17938,4348.033820184049
17939,5646.64271199146
17940,6174.893733110363
17941,6838.688239965688
17942,7662.929574929455
17943,3283.5092745993265
17944,5881.781211873954
17945,6274.4963009891935
17946,6325.424999172687
17947,7441.742719025735
17948,6812.887997353705
17949,4276.579329749518
17950,6796.598601416045
17951,4565.919404413167
17952,7368.231560778468
17953,4591.787046862529
17954,7437.992724728191
17955,6897.600295271722
17956,6859.0968192517885
17957,4752.109000052833
17958,7432.162837210924
17959,3647.153868755304
17960,7516.8128935726
17961,6263.240104590219
17962,7106.186701237347
17963,6904.013079457635
17964,6311.229591474674
17965,5621.39690167858
17966,4385.672491179205
17967,6301.751092097958
17968,7919.427325996682
17969,6478.897468600156
17970,6350.688053783785
17971,3499.417606206231
17972,8218.875024224817
17973,3954.603597281852
17974,5057.954066680303
17975,7416.560360160245
17976,8103.456942500582
17977,6889.550585760031
17978,4883.060299805803
17979,5914.119129547652
17980,5584.160133864023
17981,7413.949319278576
17982,4977.127297536617
17983,6566.239346350151
17984,6374.385912154279
17985,7088.235719085025
17986,5477.915806238897
17987,6459.5015304269855
17988,5693.040789796178
17989,5185.575837370894
17990,6504.980759190707
17991,7011.0256595259425
17992,3919.189463699376
17993,3999.93510128994
17994,7376.052556185196
17995,3351.1631486391025
17996,5538.747324681144
17997,7136.952870732443
17998,6469.869327958057
17999,5382.259070041775
18000,7886.895553807051
18001,6424.76065477209
18002,5618.0880232639
18003,7947.277338219706
18004,3151.3379781223016
18005,5585.406328555727
18006,6229.3221236198115
18007,7444.7556416967045
18008,7367.764211002616
18009,6550.9447447957145
18010,4266.38253971534
18011,6435.941042381263
18012,6290.348616406443
18013,4867.70031203782
18014,4861.494841254095
18015,5010.166017587686
18016,3220.984921908909
18017,7210.979463278822
18018,7333.435371974134
18019,6902.865844754272
18020,5131.675566480436
18021,6337.702622772167
18022,4307.905403099972
18023,5727.292893865458
18024,8202.45825212859
18025,6834.14758313567
18026,6782.809399380196
18027,6027.857317890408
18028,5632.489815880631
18029,4744.314240058987
18030,7735.178725968871
18031,6678.284116107185
18032,5497.220250621958
18033,5415.132294185841
18034,7353.121009055528
18035,6969.757877168802
18036,6274.760136820739
18037,3843.0694490018695
18038,4795.665197939206
18039,4979.0758864375475
18040,6851.802734239371
18041,4978.5114968494945
18042,6726.242112966309
18043,6296.756889857317
18044,8300.107138777063
18045,5868.519717996797
18046,6760.074331544258
18047,7156.766258393254
18048,6112.711257471956
18049,4066.3288656265
18050,5624.2435361142125
18051,4307.9000027775355
18052,7400.868315773013
18053,5666.560357239563
18054,4648.882787451829
18055,6411.468679472995
18056,8092.471711785062
18057,6458.616123538261
18058,4605.932313028604
18059,5559.458252240239
18060,6966.123423354703
18061,7707.2887147380925
18062,4436.751360921075
18063,5836.576064451825
18064,8140.146221814812
18065,7888.699220641077
18066,7320.820268929901
18067,3467.237635882072
18068,5461.989842802529
18069,6336.673576184199
18070,6725.238486849944
18071,6900.65643121186
18072,4666.682464098525
18073,6391.830254215824
18074,3757.02485419048
18075,4286.386861003996
18076,7228.963875724526
18077,6090.613856912584
18078,5712.2138646068715
18079,7094.302145517915
18080,5551.4614526199375
18081,7959.773756133654
18082,8266.183518848442
18083,5449.658400691408
18084,4080.350143888657
18085,8261.916278680868
18086,5765.652609532596
18087,8220.602677457096
18088,5549.845159458301
18089,7376.770346179013
18090,6453.721724255701
18091,6800.890739168106
18092,6672.62838319036
18093,6679.6045132863665
18094,6346.952564192524
18095,6675.18974093856
18096,6649.99235423889
18097,6125.466786993318
18098,3943.1382146925284
18099,8319.627322491348
18100,3511.457615369432
18101,4354.113144500476
18102,6390.341794911144
18103,4508.22006728851
18104,5580.3909996692
18105,6836.971023021533
18106,7082.22799740016
18107,6107.658602739734
18108,4754.86412267611
18109,7267.5763471160335
18110,6939.3968320364675
18111,5381.383740719523
18112,5529.851367359655
18113,7298.945692998418
18114,5501.344163078025
18115,4604.407477322683
18116,6597.753461795448
18117,6847.3532183325815
18118,6533.827846244432
18119,4675.357406617915
18120,5759.758436903443
18121,6497.027795691559
18122,5855.730255957792
18123,7017.285427789296
18124,6748.86946748315
18125,5835.100108666487
18126,3619.21564394984
18127,5788.97679454145
18128,6669.945714725133
18129,5122.521077782612
18130,6556.660629266522
18131,7723.495890966983
18132,6602.612042414127
18133,3604.598721149482
18134,8077.213499694114
18135,6297.147904074429
18136,6525.501433134103
18137,5542.78672917993
18138,5532.849886781229
18139,6020.678611620511
18140,7190.407942390445
18141,6233.932058786665
18142,6401.40799856135
18143,4027.4110851590085
18144,6304.79436518913
18145,8342.57936815225
18146,5031.56738878198
18147,7633.753878852346
18148,6245.5096145853395
18149,6234.562488288858
18150,5581.741427926541
18151,7493.603203678961
18152,6312.812070772406
18153,7422.333975145842
18154,7689.77033464975
18155,5653.07814434571
18156,7875.333195012443
18157,8204.228841286846
18158,2714.862656049474
18159,4735.2200516320945
18160,8129.844191893772
18161,7902.790392906216
18162,6754.659457807006
18163,7392.932012083108
18164,6584.585369830171
18165,2767.325151346209
18166,6402.663752354642
18167,4976.200996418307
18168,7454.6166155321
18169,4085.8556892371007
18170,7437.478007117701
18171,7304.067183509966
18172,6227.014939758308
18173,5820.242615607533
18174,8150.203177693542
18175,5641.819058091593
18176,7801.9740711806635
18177,2983.712085206076
18178,4965.616279624205
18179,7508.790270643935
18180,6664.090165343421
18181,6582.660529009819
18182,4913.869915705954
18183,6173.895327030892
18184,4714.621736969387
18185,5501.074287011216
18186,6702.815388231687
18187,6554.420232411864
18188,8026.612518237737
18189,6151.030674588791
18190,6543.586250934283
18191,8247.957567658546
18192,7822.4052147991
18193,5580.172801999869
18194,5076.852476456738
18195,7548.445946173459
18196,7563.876188188627
18197,3591.857544389629
18198,4844.6638182729
18199,4903.697245425672
18200,4491.870044792069
18201,4986.550945307515
18202,7559.941004015685
18203,5592.864245652288
18204,7397.188360452368
18205,2596.3830755706017
18206,5638.948007941179
18207,7241.91318133165
18208,6432.14977318447
18209,5138.706093631399
18210,6710.09191660216
18211,6459.039353899846
18212,6518.600096614481
18213,5527.3683353943015
18214,6362.814696235061
18215,8140.077064905215
18216,5620.494109230798
18217,6204.857112278626
18218,7836.8646490549345
18219,7797.706303184585
18220,6307.161509890202
18221,6737.342778151506
18222,6426.1738899918455
18223,7599.088215076589
18224,3463.1501252391913
18225,6773.718543936511
18226,6246.536914627466
18227,4904.818988221753
18228,5654.414137556363
18229,8308.274279866791
18230,5530.093756251664
18231,4215.794988314481
18232,7450.009759496337
18233,4024.0076731390986
18234,5073.501790046456
18235,3700.8123374441125
18236,5350.774967995298
18237,6555.340461899797
18238,7910.718557434841
18239,6529.1768187411335
18240,6697.449185753123
18241,6152.345263272734
18242,5619.07890433575
18243,4432.307227830571
18244,8137.209855731777
18245,4817.444043119434
18246,7430.065480967439
18247,5722.366509699424
18248,4592.355761977426
18249,6318.075851056161
18250,6759.091058974676
18251,6821.5142085032785
18252,8209.722754420025
18253,5292.353495205425
18254,6113.903294343256
18255,6125.414067875416
18256,6818.599275759518
18257,5352.578228448864
18258,4279.782150906408
18259,4444.545911705799
18260,3990.9058419757803
18261,4891.2119884794465
18262,3024.8816640197233
18263,6559.91897065794
18264,6205.398108229042
18265,4653.762695484836
18266,3933.3248665290093
18267,7306.89048172613
18268,4296.510505114089
18269,8227.785094817273
18270,6203.643450960608
18271,4405.248661107802
18272,4737.780428747541
18273,5965.370963023586
18274,5563.477044270668
18275,7461.61904836623
18276,5771.494416297567
18277,8278.29337842444
18278,6289.337186912575
18279,5466.965987221753
18280,5553.90754466735
18281,6793.7813984666855
18282,3518.1530167767996
18283,7539.521812314472
18284,6607.4550772139355
18285,5331.645509798648
18286,6040.540196978521
18287,6619.169496992148
18288,4239.725254696998
18289,7434.541389540626
18290,4258.180629175421
18291,4945.377018426594
18292,5389.917810687445
18293,3279.086120458045
18294,7386.886859840595
18295,6494.154712385005
18296,6930.333117420745
18297,6639.086206992394
18298,8094.4362587713
18299,6396.459446762409
18300,7515.835780761861
18301,4374.883923367025
18302,6361.165585521981
18303,6548.900530754877
18304,6473.327497737336
18305,6101.536306562746
18306,5598.875817974023
18307,6636.884466554179
18308,7383.49966218583
18309,6568.986660301915
18310,7334.709301299328
18311,5618.524657527731
18312,8234.330751209705
18313,7868.12620026995
18314,4234.484835105368
18315,6855.777951888606
18316,7581.210297815634
18317,6884.595796623199
18318,3792.53227608148
18319,6745.953068636149
18320,7698.924766626958
18321,7384.762730787384
18322,3868.8688327637456
18323,6754.735538546491
18324,5972.751467364065
18325,5823.843800287271
18326,5122.668864215299
18327,6617.755241270655
18328,6681.58167168224
18329,6362.6605502834755
18330,6281.190084581231
18331,4755.98035214495
18332,6743.475140952215
18333,6743.258961581868
18334,4243.852259461682
18335,4758.773629105545
18336,6048.897308297952
18337,6798.983422356324
18338,4520.409031773902
18339,7574.899144796552
18340,6342.768299831809
18341,7041.961720603259
18342,4694.907511483384
18343,6557.408918145695
18344,4400.219359778087
18345,5484.9968480249745
18346,8220.034034427046
18347,6909.336379263308
18348,5933.561841730149
18349,5173.77771740679
18350,4756.334408404419
18351,3271.5075448398784
18352,7946.477469495436
18353,4487.6960273508585
18354,6280.140315314203
18355,7096.18296740136
18356,7373.181446952871
18357,6530.242748289596
18358,5805.454151827159
18359,6787.176120371523
18360,5719.656670062812
18361,5537.36734202781
18362,3714.5740194208634
18363,7608.832406820509
18364,3481.5712172070876
18365,8089.301022713866
18366,4728.871730753115
18367,3920.707692625503
18368,5315.660363973258
18369,2996.6223699315333
18370,4555.129439995085
18371,6320.2324355491255
18372,5526.211535099775
18373,6391.42636253916
18374,7356.85794296563
18375,6110.28056394857
18376,7556.085150062344
18377,6541.213302294807
18378,5457.499553884066
18379,4561.531122841131
18380,6559.2621558983465
18381,4068.758692461245
18382,3566.12420890275
18383,6578.243481026436
18384,7853.00405706324
18385,7299.916900966213
18386,5872.483041359598
18387,5495.396864521473
18388,5442.071065094045
18389,8250.320758325664
18390,6421.534123524275
18391,7602.567885514421
18392,6660.8135435945505
18393,5936.260414620958
18394,5336.8299234330925
18395,3993.7946509102994
18396,8301.229859880059
18397,5526.096504971517
18398,7141.755037542246
18399,6523.547799695178
18400,6930.081767086773
18401,7482.637289574822
18402,7457.1703973970425
18403,6194.610698173449
18404,6229.870087164091
18405,6995.058130543327
18406,3366.778331749918
18407,6398.197305335065
18408,6912.053216000612
18409,5701.974020549808
18410,7525.66454581903
18411,4191.344361346866
